model_sn,brand_list,car_list,model_list,model_list_1,model_list_2,production_period,data_crtr_pnttm,create_dt
7425,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 290SL,최고급형,96년 ~ 05년,20260319,202603191855
7426,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 290SR,세부등급 없음,96년 ~ 05년,20260319,202603191855
7427,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 290SR,고급형,96년 ~ 05년,20260319,202603191855
7428,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 290SR,최고급형,96년 ~ 05년,20260319,202603191855
7429,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 602EL,,96년 ~ 05년,20260319,202603191855
7430,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 TX5 CT,고급형,96년 ~ 05년,20260319,202603191855
7431,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 TX5 CT,최고급형,96년 ~ 05년,20260319,202603191855
7432,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 TX5,고급형,96년 ~ 05년,20260319,202603191855
7433,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 TX5,최고급형,96년 ~ 05년,20260319,202603191855
7434,KG모빌리티(쌍용),코란도,뉴 코란도,하드탑 TX7,최고급형,96년 ~ 05년,20260319,202603191855
7435,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 290SR,세부등급 없음,96년 ~ 05년,20260319,202603191855
7436,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 290SR,고급형,96년 ~ 05년,20260319,202603191855
7437,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 290SR,최고급형,96년 ~ 05년,20260319,202603191855
7438,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 TX5 CT,고급형,96년 ~ 05년,20260319,202603191855
7439,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 TX5,고급형,96년 ~ 05년,20260319,202603191855
7440,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 TX7,일반형,96년 ~ 05년,20260319,202603191855
7441,KG모빌리티(쌍용),코란도,뉴 코란도,소프트탑 TX7,최고급형,96년 ~ 05년,20260319,202603191855
7442,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 230SL,,96년 ~ 05년,20260319,202603191855
7443,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 230SR,세부등급 없음,96년 ~ 05년,20260319,202603191855
7444,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 230SR,고급형,96년 ~ 05년,20260319,202603191855
7445,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 230SR,최고급형,96년 ~ 05년,20260319,202603191855
7446,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 소프트탑 230SR,세부등급 없음,96년 ~ 05년,20260319,202603191855
7447,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 소프트탑 230SR,고급형,96년 ~ 05년,20260319,202603191855
7448,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 소프트탑 230SR,최고급형,96년 ~ 05년,20260319,202603191855
7449,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 320LX,세부등급 없음,96년 ~ 05년,20260319,202603191855
7450,KG모빌리티(쌍용),코란도,뉴 코란도,가솔린 하드탑 320LX,최고급형,96년 ~ 05년,20260319,202603191855
7451,KG모빌리티(쌍용),코란도,뉴 코란도,디젤 230SR,,96년 ~ 05년,20260319,202603191855
7005,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD 290S CT,기본형,02년 ~ 06년,20260319,202603191855
7006,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD 290S CT,고급형,02년 ~ 06년,20260319,202603191855
7007,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD 290S CT,최고급형,02년 ~ 06년,20260319,202603191855
7008,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD FX5 CT,일반형,02년 ~ 06년,20260319,202603191855
7009,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD FX5 CT,고급형,02년 ~ 06년,20260319,202603191855
7010,KG모빌리티(쌍용),무쏘,무쏘 스포츠,2WD FX5 CT,최고급형,02년 ~ 06년,20260319,202603191855
7011,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD 290S,기본형,02년 ~ 06년,20260319,202603191855
7012,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD 290S,고급형,02년 ~ 06년,20260319,202603191855
7013,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD 290S,최고급형,02년 ~ 06년,20260319,202603191855
7014,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD FX5,고급형,02년 ~ 06년,20260319,202603191855
7015,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD FX5,최고급형,02년 ~ 06년,20260319,202603191855
7016,KG모빌리티(쌍용),무쏘,무쏘 스포츠,4WD FX7,최고급형,02년 ~ 06년,20260319,202603191855
7452,KG모빌리티(쌍용),코란도,코란도 훼미리,2인승 밴,,88년 ~ 96년,20260319,202603191855
7453,KG모빌리티(쌍용),코란도,코란도 훼미리,R,,88년 ~ 96년,20260319,202603191855
7454,KG모빌리티(쌍용),코란도,코란도 훼미리,디럭스 RS,,88년 ~ 96년,20260319,202603191855
7455,KG모빌리티(쌍용),코란도,코란도 훼미리,디럭스 RV,,88년 ~ 96년,20260319,202603191855
7456,KG모빌리티(쌍용),코란도,코란도 훼미리,하이디럭스 RSH,,88년 ~ 96년,20260319,202603191855
7457,KG모빌리티(쌍용),코란도,코란도 훼미리,하이디럭스 RVH,,88년 ~ 96년,20260319,202603191855
7458,KG모빌리티(쌍용),코란도,코란도 훼미리,가솔린 디럭스 RX2.6,,88년 ~ 96년,20260319,202603191855
7459,KG모빌리티(쌍용),코란도,코란도 훼미리,가솔린 하이디럭스 RX2.6,,88년 ~ 96년,20260319,202603191855
7017,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 2WD 230S CT,기본형,98년 ~ 04년,20260319,202603191855
7018,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 2WD 230S CT,고급형,98년 ~ 04년,20260319,202603191855
7019,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 2WD 230S CT,최고급형,98년 ~ 04년,20260319,202603191855
7020,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 2WD FX5 CT,고급형,98년 ~ 04년,20260319,202603191855
7021,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 2WD FX5 CT,최고급형,98년 ~ 04년,20260319,202603191855
7022,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230S,세부등급 없음,98년 ~ 04년,20260319,202603191855
7023,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230S,기본형,98년 ~ 04년,20260319,202603191855
7024,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230S,고급형,98년 ~ 04년,20260319,202603191855
7025,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230S,최고급형,98년 ~ 04년,20260319,202603191855
7026,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230SL,세부등급 없음,98년 ~ 04년,20260319,202603191855
7027,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230SL,기본형,98년 ~ 04년,20260319,202603191855
7028,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230SL,고급형,98년 ~ 04년,20260319,202603191855
7029,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 230SL,최고급형,98년 ~ 04년,20260319,202603191855
7030,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SL,세부등급 없음,98년 ~ 04년,20260319,202603191855
7031,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SL,고급형,98년 ~ 04년,20260319,202603191855
7032,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SL,최고급형,98년 ~ 04년,20260319,202603191855
7033,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SR,세부등급 없음,98년 ~ 04년,20260319,202603191855
7034,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SR,기본형,98년 ~ 04년,20260319,202603191855
7035,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SR,고급형,98년 ~ 04년,20260319,202603191855
7036,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD 290SR,최고급형,98년 ~ 04년,20260319,202603191855
7037,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD FX5,고급형,98년 ~ 04년,20260319,202603191855
7038,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD FX5,최고급형,98년 ~ 04년,20260319,202603191855
7039,KG모빌리티(쌍용),무쏘,뉴 무쏘,디젤 4WD FX7,최고급형,98년 ~ 04년,20260319,202603191855
7040,KG모빌리티(쌍용),무쏘,뉴 무쏘,가솔린 230SR,,98년 ~ 04년,20260319,202603191855
7041,KG모빌리티(쌍용),무쏘,뉴 무쏘,가솔린 320LX,,98년 ~ 04년,20260319,202603191855
7460,KG모빌리티(쌍용),코란도,코란도 지프,지프-4 R,,69년 ~ 96년,20260319,202603191855
7461,KG모빌리티(쌍용),코란도,코란도 지프,지프-4 RS,,69년 ~ 96년,20260319,202603191855
7462,KG모빌리티(쌍용),코란도,코란도 지프,지프-4 RV,,69년 ~ 96년,20260319,202603191855
7463,KG모빌리티(쌍용),코란도,코란도 지프,지프-5 R,,69년 ~ 96년,20260319,202603191855
7464,KG모빌리티(쌍용),코란도,코란도 지프,지프-5 RS,,69년 ~ 96년,20260319,202603191855
7465,KG모빌리티(쌍용),코란도,코란도 지프,지프-5 RV,,69년 ~ 96년,20260319,202603191855
7466,KG모빌리티(쌍용),코란도,코란도 지프,지프-6 R,,69년 ~ 96년,20260319,202603191855
7467,KG모빌리티(쌍용),코란도,코란도 지프,지프-6 RS,,69년 ~ 96년,20260319,202603191855
7468,KG모빌리티(쌍용),코란도,코란도 지프,지프-6 RV,,69년 ~ 96년,20260319,202603191855
7469,KG모빌리티(쌍용),코란도,코란도 지프,지프 하이디럭스 RHS,,69년 ~ 96년,20260319,202603191855
7470,KG모빌리티(쌍용),코란도,코란도 지프,지프 하이디럭스 RVH,,69년 ~ 96년,20260319,202603191855
7471,KG모빌리티(쌍용),코란도,코란도 지프,9인승 디럭스 RS,,69년 ~ 96년,20260319,202603191855
7472,KG모빌리티(쌍용),코란도,코란도 지프,숏밴,,69년 ~ 96년,20260319,202603191855
7473,KG모빌리티(쌍용),코란도,코란도 지프,롱밴,,69년 ~ 96년,20260319,202603191855
7042,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 2WD,S7,24년 ~ 현재,20260319,202603191855
7043,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 2WD,S8,24년 ~ 현재,20260319,202603191855
7044,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 2WD,S9,24년 ~ 현재,20260319,202603191855
7045,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 4WD,S7,24년 ~ 현재,20260319,202603191855
7046,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 4WD,S8,24년 ~ 현재,20260319,202603191855
7047,KG모빌리티(쌍용),액티언,액티언 2세대,가솔린 1.5 4WD,S9,24년 ~ 현재,20260319,202603191855
7048,KG모빌리티(쌍용),액티언,액티언 2세대,하이브리드 1.5 2WD,S8,24년 ~ 현재,20260319,202603191855
7474,KG모빌리티(쌍용),칼리스타,칼리스타,2.0 GOLD,,92년 ~ 94년,20260319,202603191855
7475,KG모빌리티(쌍용),칼리스타,칼리스타,2.0 STD,,92년 ~ 94년,20260319,202603191855
7476,KG모빌리티(쌍용),칼리스타,칼리스타,2.9 DLX,,92년 ~ 94년,20260319,202603191855
7477,KG모빌리티(쌍용),칼리스타,칼리스타,2.9 GOLD,,92년 ~ 94년,20260319,202603191855
7478,KG모빌리티(쌍용),칼리스타,칼리스타,2.9 STD,,92년 ~ 94년,20260319,202603191855
7049,KG모빌리티(쌍용),액티언,액티언 스포츠,2WD AX5 유스,,06년 ~ 11년,20260319,202603191855
7050,KG모빌리티(쌍용),액티언,액티언 스포츠,2WD AX5 클럽,,06년 ~ 11년,20260319,202603191855
7051,KG모빌리티(쌍용),액티언,액티언 스포츠,2WD AX5 패션,,06년 ~ 11년,20260319,202603191855
7052,KG모빌리티(쌍용),액티언,액티언 스포츠,2WD AX5 비젼,,06년 ~ 11년,20260319,202603191855
7053,KG모빌리티(쌍용),액티언,액티언 스포츠,4WD AX7 유스,,06년 ~ 11년,20260319,202603191855
7054,KG모빌리티(쌍용),액티언,액티언 스포츠,4WD AX7 클럽,,06년 ~ 11년,20260319,202603191855
7055,KG모빌리티(쌍용),액티언,액티언 스포츠,4WD AX7 레저스페셜,,06년 ~ 11년,20260319,202603191855
7056,KG모빌리티(쌍용),액티언,액티언 스포츠,4WD AX7 패션,,06년 ~ 11년,20260319,202603191855
7057,KG모빌리티(쌍용),액티언,액티언 스포츠,4WD AX7 비젼,,06년 ~ 11년,20260319,202603191855
7479,KG모빌리티(쌍용),토레스,토레스 EVX,E5,,23년 ~ 현재,20260319,202603191855
7480,KG모빌리티(쌍용),토레스,토레스 EVX,E7,,23년 ~ 현재,20260319,202603191855
7481,KG모빌리티(쌍용),토레스,토레스 EVX,알파 E5,,23년 ~ 현재,20260319,202603191855
7482,KG모빌리티(쌍용),토레스,토레스 EVX,알파 E7,,23년 ~ 현재,20260319,202603191855
7483,KG모빌리티(쌍용),토레스,토레스 EVX,TV5,,23년 ~ 현재,20260319,202603191855
7484,KG모빌리티(쌍용),토레스,토레스 EVX,TV7,,23년 ~ 현재,20260319,202603191855
7485,KG모빌리티(쌍용),토레스,토레스 EVX,택시,,23년 ~ 현재,20260319,202603191855
7058,KG모빌리티(쌍용),액티언,액티언,2WD CX5,고급형,05년 ~ 11년,20260319,202603191855
7059,KG모빌리티(쌍용),액티언,액티언,2WD CX5,최고급형,05년 ~ 11년,20260319,202603191855
7060,KG모빌리티(쌍용),액티언,액티언,2WD CX5,세부등급 없음,05년 ~ 11년,20260319,202603191855
7061,KG모빌리티(쌍용),액티언,액티언,2WD CX5 클럽,기본형,05년 ~ 11년,20260319,202603191855
7062,KG모빌리티(쌍용),액티언,액티언,2WD CX5 클럽,레이디팩,05년 ~ 11년,20260319,202603191855
7063,KG모빌리티(쌍용),액티언,액티언,2WD CX7,고급형,05년 ~ 11년,20260319,202603191855
7064,KG모빌리티(쌍용),액티언,액티언,2WD CX7,최고급형,05년 ~ 11년,20260319,202603191855
7065,KG모빌리티(쌍용),액티언,액티언,2WD 하이퍼,,05년 ~ 11년,20260319,202603191855
7066,KG모빌리티(쌍용),액티언,액티언,4WD CX5,고급형,05년 ~ 11년,20260319,202603191855
7067,KG모빌리티(쌍용),액티언,액티언,4WD CX5,최고급형,05년 ~ 11년,20260319,202603191855
7068,KG모빌리티(쌍용),액티언,액티언,4WD CX5 클럽,,05년 ~ 11년,20260319,202603191855
7069,KG모빌리티(쌍용),액티언,액티언,4WD CX7,고급형,05년 ~ 11년,20260319,202603191855
7070,KG모빌리티(쌍용),액티언,액티언,4WD CX7,최고급형,05년 ~ 11년,20260319,202603191855
7071,KG모빌리티(쌍용),액티언,액티언,4WD CX7,세부등급 없음,05년 ~ 11년,20260319,202603191855
7072,KG모빌리티(쌍용),액티언,액티언,4WD 하이퍼,,05년 ~ 11년,20260319,202603191855
7486,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 2WD,TV5,24년 ~ 현재,20260319,202603191855
7487,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 2WD,TV7,24년 ~ 현재,20260319,202603191855
7488,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 2WD,T5,24년 ~ 현재,20260319,202603191855
7489,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 2WD,T7,24년 ~ 현재,20260319,202603191855
7490,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 2WD,블랙 에디션,24년 ~ 현재,20260319,202603191855
7491,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 4WD,TV7,24년 ~ 현재,20260319,202603191855
7492,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 4WD,T7,24년 ~ 현재,20260319,202603191855
7493,KG모빌리티(쌍용),토레스,더 뉴 토레스,가솔린 1.5 4WD,블랙 에디션,24년 ~ 현재,20260319,202603191855
7494,KG모빌리티(쌍용),토레스,더 뉴 토레스,바이퓨얼 1.5 2WD,TL5,24년 ~ 현재,20260319,202603191855
7495,KG모빌리티(쌍용),토레스,더 뉴 토레스,바이퓨얼 1.5 2WD,TL7,24년 ~ 현재,20260319,202603191855
7496,KG모빌리티(쌍용),토레스,더 뉴 토레스,바이퓨얼 1.5 2WD,택시,24년 ~ 현재,20260319,202603191855
7497,KG모빌리티(쌍용),토레스,더 뉴 토레스,바이퓨얼 1.5 4WD,TL7,24년 ~ 현재,20260319,202603191855
7498,KG모빌리티(쌍용),토레스,더 뉴 토레스,바이퓨얼 1.5 4WD,택시,24년 ~ 현재,20260319,202603191855
7499,KG모빌리티(쌍용),토레스,더 뉴 토레스,하이브리드 1.5 2WD,T5,24년 ~ 현재,20260319,202603191855
7500,KG모빌리티(쌍용),토레스,더 뉴 토레스,하이브리드 1.5 2WD,T7,24년 ~ 현재,20260319,202603191855
7501,KG모빌리티(쌍용),토레스,더 뉴 토레스,하이브리드 1.5 2WD,스페셜 에디션,24년 ~ 현재,20260319,202603191855
7073,KG모빌리티(쌍용),이스타나,이스타나,2인승 밴 이코노미,,95년 ~ 03년,20260319,202603191855
7074,KG모빌리티(쌍용),이스타나,이스타나,6인승 숏 밴,,95년 ~ 03년,20260319,202603191855
7075,KG모빌리티(쌍용),이스타나,이스타나,6인승 롱 밴,,95년 ~ 03년,20260319,202603191855
7076,KG모빌리티(쌍용),이스타나,이스타나,6인승 밴 엘리트,,95년 ~ 03년,20260319,202603191855
7077,KG모빌리티(쌍용),이스타나,이스타나,6인승 밴 이코노미,,95년 ~ 03년,20260319,202603191855
7078,KG모빌리티(쌍용),이스타나,이스타나,9인승 멀티엘리트,,95년 ~ 03년,20260319,202603191855
7079,KG모빌리티(쌍용),이스타나,이스타나,9인승 프라임,,95년 ~ 03년,20260319,202603191855
7080,KG모빌리티(쌍용),이스타나,이스타나,9인승 슈퍼프라임,,95년 ~ 03년,20260319,202603191855
7081,KG모빌리티(쌍용),이스타나,이스타나,10인승 이지무브 리프트,,95년 ~ 03년,20260319,202603191855
7082,KG모빌리티(쌍용),이스타나,이스타나,12인승 숏 코치,,95년 ~ 03년,20260319,202603191855
7083,KG모빌리티(쌍용),이스타나,이스타나,12인승 엘리트,,95년 ~ 03년,20260319,202603191855
7084,KG모빌리티(쌍용),이스타나,이스타나,12인승 프라임,,95년 ~ 03년,20260319,202603191855
7085,KG모빌리티(쌍용),이스타나,이스타나,12인승 슈퍼프라임,,95년 ~ 03년,20260319,202603191855
7086,KG모빌리티(쌍용),이스타나,이스타나,옴니 6인승 밴 엘리트,,95년 ~ 03년,20260319,202603191855
7087,KG모빌리티(쌍용),이스타나,이스타나,옴니 11인승 프라임,,95년 ~ 03년,20260319,202603191855
7088,KG모빌리티(쌍용),이스타나,이스타나,옴니 11인승 슈퍼프라임,,95년 ~ 03년,20260319,202603191855
7089,KG모빌리티(쌍용),이스타나,이스타나,옴니 14인승 어린이보호차량,,95년 ~ 03년,20260319,202603191855
7090,KG모빌리티(쌍용),이스타나,이스타나,옴니 15인승 엘리트,,95년 ~ 03년,20260319,202603191855
7091,KG모빌리티(쌍용),이스타나,이스타나,옴니 15인승 프라임,,95년 ~ 03년,20260319,202603191855
7092,KG모빌리티(쌍용),이스타나,이스타나,옴니 15인승 슈퍼프라임,,95년 ~ 03년,20260319,202603191855
7093,KG모빌리티(쌍용),이스타나,이스타나,앰블런스,,95년 ~ 03년,20260319,202603191855
7094,KG모빌리티(쌍용),이스타나,이스타나,기타,,95년 ~ 03년,20260319,202603191855
7502,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,T5 밴,22년 ~ 24년,20260319,202603191855
7503,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,T7 밴,22년 ~ 24년,20260319,202603191855
7504,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,T5,22년 ~ 24년,20260319,202603191855
7505,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,T7,22년 ~ 24년,20260319,202603191855
7506,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,TX,22년 ~ 24년,20260319,202603191855
7507,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 2WD,블랙에디션,22년 ~ 24년,20260319,202603191855
7508,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 4WD,T5,22년 ~ 24년,20260319,202603191855
7509,KG모빌리티(쌍용),토레스,토레스,가솔린 1.5 4WD,T5 밴,22년 ~ 24년,20260319,202603191855
